completiondate,performed,invoicedate,invoiceid,workorderid,amount,workcode,address,city,zip
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353677677,0,FI,"3775 WOLFE RD",LIMA,45807
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353679242,0,E3RNN,"430 S KENILWORTH AVE",LIMA,45805
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353682227,0,FI,"605 Buchanan St",Wapakoneta,45895
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353684062,0,FINT,"18329 Saker Ct","New Paris",46553
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353685698,0,FI,"20286 Fairmount Rd",Wapakoneta,45895
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353685702,0,FI,"322 Cole Dr.",Wapakoneta,45895
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353686553,0,ILIS,"8220      FAULKNER RD",HARROD,45850
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353691924,0,FII,"210N MAIN ST","COLUMBUS GROVE",45830
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353693801,0,FIGRAS,"10040 N NAPOLEON ROAD","COLUMBUS GROVE",45830
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353693859,0,FIGRAS,"300 E CROSS STREET","COLUMBUS GROVE",45830
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353694656,0,E3RNN,"304 S MAIN ST",SPENCERVILLE,45887
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353694901,0,FIGRAS,"623 E 4TH ST",LIMA,45804
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353695314,0,WAFIDC,"2326 E 4TH ST",LIMA,45804
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353704718,0,FII,"2290 W. HIGH ST",LIMA,45805
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353709424,0,E26RRN,"133 Parakeet Pl",Lima,45801
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353711926,0,E3RNN,"404 W NORTHERN AVE",LIMA,45801
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353712306,0,E3RNN,"711 E KIBBY ST",LIMA,45804
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353728745,0,E26RRN,"445 E Albert St",Lima,45804
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353729718,0,WAFIDC,"1817 LATHAM AVE",LIMA,45805
03/11/26,INASB11,03/11/26,ASOFFICE20260311,353729948,0,WAFIDC,"701 KINGSWOOD DR",LIMA,45804
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353573696,0,E3RNN,"14775 STATE ROAD 120",BRISTOL,46507
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353574005,0,E3RNN,"601 DANBURY DR",GOSHEN,46526
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353626499,0,FINT,"580 SOUTH 950 EAST","MILL CREEK",46365
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353667176,0,FIGRAS,"313 CENTER STREET",BOURBON,46504
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353676674,0,FIB,"929     WILLIAM DR",GOSHEN,46526
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353677470,0,FIB,"537  CAPITOL BOULEVARD",ELKHART,46516
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353677498,0,FIB,"410N MARSHALL ST",BREMEN,46506
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353680651,0,FI,"19193  WIGWAM CT",BRISTOL,46507
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353680963,0,FI,"72141 Co Rd 9",Nappanee,46550
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353681405,0,FI,"1609 W Vistula St",Bristol,46507
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353685124,0,FI,"58024 Steiner Dr",Goshen,46528
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353685452,0,FI,"323 N Marshall St",Bremen,46506
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353688041,0,FINC,"107 N SPRING ST",WAKARUSA,46573
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353706789,0,DF1,"1331E REYNOLDS ST",GOSHEN,46528
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353708055,0,WFFIF,"57244  HORSESHOE CT",GOSHEN,46528
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353713097,0,FINT,"411  PENNSYLVANIA AVE",PLYMOUTH,46563
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353729643,0,WAFIDC,"23720 COUNTY ROAD 26",ELKHART,46517
03/11/26,INASB463,03/11/26,ASOFFICE20260311,353730055,0,WAFIDC,"57780 PAGE ST",ELKHART,46517
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353564639,0,FI,"1902E EWING AVE","SOUTH BEND",46613
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353659467,0,FI,"54652  COLUMBIA BAY DR",OSCEOLA,46561
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353671838,0,FIGRAS,"17806 EDGEWOOD WALK","SOUTH BEND",46635
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353671844,0,FIGRAS,"1919 S CARLISLE ST","SOUTH BEND",46613
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353674428,0,FI,"210N SUMMIT DRIVE","SOUTH BEND",46619
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353691565,0,FII,"2310E 5TH ST",MISHAWAKA,46544
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353702757,0,FII,"54559    MAPLE LANE AVE","SOUTH BEND",46635
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353717985,0,DFI,"547   W 11TH ST",MISHAWAKA,46544
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353718668,0,USFI,"755  CONNER DR",MISHAWAKA,46544
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353720009,0,FI,"1326 MCKINLEY AVE","SOUTH BEND",46617
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353720253,0,WFFIF,"55113  SUNDOWN RD","SOUTH BEND",46628
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353720536,0,WFFIF,"1502 N CHICAGO ST","SOUTH BEND",46628
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353720959,0,FI,"67      SUNNYCREST DR",OSCEOLA,46561
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353725005,0,FI,"2933    COUNCIL OAK DR","SOUTH BEND",46628
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353728180,0,FI,"418 Champery Dr",Osceola,46561
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353729825,0,WAFIDC,"2039 N MEADE ST","SOUTH BEND",46628
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353729881,0,WAFIDC,"237 CONCORD AVE 213","SOUTH BEND",46619
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353729990,0,WAFI,"3718 BRENTWOOD DR","SOUTH BEND",46628
03/11/26,INASB465,03/11/26,ASOFFICE20260311,353730018,0,WAFIDC,"2030 PARKVIEW PL","SOUTH BEND",46616
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353368620,0,FINT,"512 EAKER CIR",CHERRYVILLE,28021
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353589741,0,FINC,"341 S ERVIN AVE",NEWTON,28658
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353617640,0,E3RNN,"248 8TH AVENUE DR SW",HICKORY,28602
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353624501,0,FI,"221 CENTER STREET",MORGANTON,28655
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353625301,0,FI,"3848 NEWHALL DRIVE",CONOVER,28613
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353626086,0,FI,"2126 ESSEX ST",NEWTON,28658
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353627833,0,FI,"1332 RIVERVIEW DRIVE",HICKORY,28602
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353630053,0,FI,"819   SWMILTON AVE",VALDESE,28690
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353632733,0,E3RNN,"4023 22ND ST NE",HICKORY,28601
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353638748,0,FIB,"3789    WADERIDGE TRL","IRON STATION",28080
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353654241,0,DF1,"582 Winter Park Dr",Shelby,28152
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353672488,0,E3RNN,"1435 FIELD CIR",HICKORY,28602
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353672524,0,E3RNN,"735 S CENTER ST",HICKORY,28602
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353673208,0,FI,"355  43RD AVENUE NW",HICKORY,28601
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353673860,0,FII,"2211  CONSTANCE DR",NEWTON,28658
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353674788,0,DFI,"126NW21ST AVE",HICKORY,28601
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353675705,0,FI,"139  ALMOND RD",MOORESVILLE,28115
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353676980,0,DF1,"103     MARSTON CT",MOORESVILLE,28115
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353677118,0,FIB,"1553  CANNAN MOUNTAIN DR",NEWTON,28658
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353680178,0,FI,"179 Judas Rd",Mooresville,28117
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353680631,0,FI,"510 N Hill St",Dallas,28034
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353683262,0,FI,"4923 Wordsworth Cir",Conover,28613
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353683732,0,FI,"511 E Carpenter St",Maiden,28650
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353683930,0,FI,"120W G ST",NEWTON,28658
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353684738,0,FI,"621 N Caldwell Ave",Newton,28658
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353685336,0,FI,"143 Sleepy Cove Trl",Mooreville,28117
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353686645,0,E3RNN,"5115 HOYLE FARM RD",VALE,28168
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353687429,0,E3RNN,"126 SUNFISH DR",MOORESVILLE,28117
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353690230,0,FI,"118  WHITESIDES ST",CHERRYVILLE,28021
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353693406,0,FINT,"5401 Creek Run Ct","Kings Mountain",28086
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353693674,0,E3RNN,"125 S ERVIN AVE",NEWTON,28658
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353693914,0,WFFIF,"7698  OTTS CIR",STANLEY,28164
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353695495,0,E3RNN,"140 WORDSWORTH WAY",MOORESVILLE,28115
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353696669,0,E3RNN,"119 HUNTER GREEN LN",MOORESVILLE,28115
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353698155,0,DFI,"5269 ABERNETHY FARM RD",VALE,28168
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353699880,0,FI,"132 FAWN LN","KINGS MOUNTAIN",28086
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353700051,0,DF1,"1307 JOYCE DRIVE",CHERRYVILLE,28021
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353700143,0,FI,"505 S LORRAINE ST",DALLAS,28034
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353700180,0,FI,"3164 PINEHILLS WAY","MOUNT HOLLY",28120
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353700182,0,DFI,"103 4TH AVENUE SW",CATAWBA,28609
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353700186,0,DFI,"4169 HIGH VIEW CT",CLAREMONT,28610
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353700244,0,FI,"308 S. MULBERRY ST",CHERRYVILLE,28021
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353703326,0,FII,"112     ZANDER WOODS CT","MOUNT HOLLY",28120
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353705704,0,WFFIF,"1009  SPRINGS RD",LINCOLNTON,28092
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353705888,0,WFFIF,"19  PJ MCREE RD",MAIDEN,28650
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353708040,0,WFFIF,"157  17TH ST SE",HICKORY,28602
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353708452,0,FI,"513   S GRAY ST",Gastonia,28052
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353710820,0,FII,"804W GEORGIA AVE","BESSEMER CITY",28016
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353711080,0,FI,"1006 Caldon Dr",Stanley,28164
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353711402,0,FI,"803 S Grove St",Lincolnton,28092
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353711404,0,FII,"3620 Franklin Blvd",Gastonia,28052
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353712474,0,LISTNG,"118 Mountain Brook Drive","Bessemer City",28016
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353713115,0,FI,"600 DEVONWOOD CT",GASTONIA,28052
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353713474,0,FI,"413 COSTNER SCHOOL ROAD","BESSEMER CITY",28016
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353716869,0,FI,"208     SIENNA DR",HICKORY,28601
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353717701,0,FII,"1324  CAPE HICKORY RD",HICKORY,28601
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353720200,0,WFFIF,"417 W CONCORD ST",MORGANTON,28655
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353720820,0,FII,"1225    PLANTATION TRL",Gastonia,28056
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353720902,0,FII,"411 WILLOW ST",GASTONIA,28054
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353720904,0,FII,"5127    SADDLEBACK DR","MOUNT HOLLY",28120
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353720923,0,FI,"3081    WINESAP DR",DALLAS,28034
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353720955,0,FII,"3374 WHITE OAK CT",CLAREMONT,28610
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353727987,0,FII,"1698 Berkshire Dr",Hickory,28602
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353733261,0,FI,"2565  CARL FREEMAN AVE",MORGANTON,28655
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353734020,0,DF1,"8555  HUFFMAN AVE","CONNELLY SPRINGS",28612
03/11/26,NCASB280,03/11/26,ASOFFICE20260311,353734631,0,DF1,"4934E NC 27 HWY","IRON STATION",28080
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353434494,0,DF1,"211     RUCKER ST",MADISON,25130
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353536394,0,E3RNN,"589 RUCKER ST",MADISON,25130
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353541724,0,E3RNN,"2024 RD BAILEY HIGHWAY",HANOVER,24839
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353597493,0,WFFIF,"18816  DANIEL BOONE PKWY",PEYTONA,25154
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353634159,0,E3RNN,"407 E PRINCE ST",BECKLEY,25801
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353654775,0,E3RNN,"608 TEMPLE ST",BECKLEY,25801
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353662924,0,DF1,"1010    WALKER HOLLOW RD",NELLIS,25142
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353664314,0,E3RNN,"487 BRANHAM HEIGHTS RD",SYLVESTER,25193
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353677898,0,WFFIF,"43  HOWELL AVE",ALDERSON,24910
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353679261,0,E3RNN,"109 MAPLEWOOD LN",BECKLEY,25801
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353684186,0,FINT,"2805 Camp Creek Rd",Julian,25529
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353690624,0,FII,"114  HILL ST",BECKLEY,25801
03/11/26,OHASB00,03/11/26,ASOFFICE20260311,353721853,0,FII,"505  CADES FIELD DR",UNION,24983
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353672958,0,FI,"1566  MAPLE ST",BARBERTON,44203
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353672974,0,FIB,"261   W STATE ST",BARBERTON,44203
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353680072,0,FI,"6407 Southview Dr","New Franklin",44216
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353681415,0,FI,"7983  LAFAYETTE RD",LODI,44254
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353686441,0,WAFIDC,"303 E SMITH ROAD",MEDINA,44256
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353686497,0,WAFIDC,"303 E SMITH ROAD",MEDINA,44256
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353689896,0,FI,"133     22ND ST NW",BARBERTON,44203
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353692988,0,FIGRAS,"604 HIGHLAND AVE",BARBERTON,44203
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353694197,0,E26RRN,"30 25th St SW",Barberton,44203
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353695375,0,FINT,"3538 ALBANY AVE",LORAIN,44055
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353695411,0,FIPOST,"189 E ROBINSON AVENUE",BARBERTON,44203
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353700725,0,DFI,"1048 SALEM COURT",MEDINA,44256
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353705060,0,DF1,"2688    LAUBACH DR",NORTON,44203
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353705091,0,DFI,"5813  LYRIC DR","NEW FRANKLIN",44216
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353707159,0,WFNCF,"6808  SPENCER LAKE RD",MEDINA,44256
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353710704,0,FI,"800 Andrews Rd",Medina,44256
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353711136,0,FI,"5635 Burlington Dr","Chippewa Lake",44215
03/11/26,OHASB06,03/11/26,ASOFFICE20260311,353718528,0,DF1,"3376  OLD WEYMOUTH RD",MEDINA,44256
03/11/26,OHASB21,03/11/26,ASOFFICE20260311,353657118,0,E3RNN,"1944 SUPERIOR ST",SANDUSKY,44870
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353436789,0,INTICC,"410     CRESTRIDGE DR",GREENSBURG,15601
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353486883,0,DF1INT,"6121  VERONA RD",VERONA,15147
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353554350,0,FINT,"240  PENN ADAMSBURG RD",PENN,15675
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353560903,0,FI,"13  KEPPLE ST",JEANNETTE,15644
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353642564,0,FIB,"370  VIRGINIA AVE",OAKMONT,15139
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353642722,0,DF1,"359     LIME HOLLOW RD",VERONA,15147
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353652260,0,FI,"1023  CRANSTON DRIVE",GREENSBURG,15601
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353653705,0,FI,"415 LEE ST",OAKMONT,15139
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353657008,0,FINT,"510 WESTCHESTER DR",GREENSBURG,15601
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353660504,0,FI,"4015    ROSSMOOR ST","WEST MIFFLIN",15122
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353673277,0,FI,"4126    LEBANON CHURCH RD","WEST MIFFLIN",15122
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353673478,0,FI,"1904    GIRARD AVE","N VERSAILLES",15137
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353673667,0,FIB,"432     DENNISON DRIVE","WEST MIFFLIN",15122
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353673861,0,FI,"4005  CENTER AVE",HOMESTEAD,15120
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353674886,0,FII,"1396    WASHINGTON BLVD",MCKEESPORT,15133
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353675367,0,FII,"510  ARLINGTON AVE","NORTH VERSAILLES",15137
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353676123,0,DFI,"449  LONDON AVENUE","NORTH VERSAILLES",15137
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353677046,0,DF1,"79  BALTIMORE ST",IRWIN,15642
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353679012,0,FI,"6815 VERONA ST",VERONA,15147
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353684490,0,FI,"235 Oak St","Mount Pleasant",15666
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353684966,0,FI,"614 Academy St",Youngwood,15697
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353688080,0,FINC,"1641 POPLAR ST",GREENSBURG,15601
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353690764,0,FI,"2250  VERMONT AVE","WEST MIFFLIN",15122
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353702308,0,FIB,"328  JACKSON ST",HUTCHINSON,15640
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353715470,0,FII,"745      SARA LANE",VERONA,15147
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353716747,0,FIB,"186  STEPHENS LN",VERONA,15147
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353716833,0,DF1,"1120 PRESCOTT ST","WHITE OAK",15131
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353716909,0,DFI,"147  FAYBERN CT",VERONA,15147
03/11/26,PAASB156,03/11/26,ASOFFICE20260311,353716960,0,FINC,"1510 E. LAUREL CIRCLE","MT. PLEASAN",15666
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353237600,0,FINC,"Etna St and Greenwood Ave","NEW CASTLE",16101
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353341195,0,FINT,"17      RIDGE AVE",GREENVILLE,16125
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353487781,0,DF1,"1613    GLENWOOD DR",JAMESTOWN,16134
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353539193,0,DF1,"56 SHENANGO BLVD",FARRELL,16121
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353539875,0,FI,"18    E PAUL ST","WEST MIDDLESEX",16159
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353587231,0,E3RNN,"4065 E LAKE RD",JAMESTOWN,16134
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353638741,0,FI,"1196  MARCH ST",SHARON,16146
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353656876,0,FINT,"53 DONATION ROAD",GREENVILLE,16125
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353672877,0,FIB,"53  WATSON ROAD",MERCER,16137
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353674888,0,FI,"43  VAUGHN AVE",WHEATLAND,16161
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353674998,0,FINC,"1068 RUTLEDGE ROAD",TRANSFER,16154
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353677713,0,FI,"120 HEATHER DR",BUTLER,16001
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353684702,0,FI,"43 E LACOCK ST","SANDY LAKE",16145
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353688304,0,FIRCKR,"1047 LESLIE ST",SHARON,16146
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353690730,0,DFI,"28      HAMILTON AVE",WHEATLAND,16161
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353691073,0,FII,"172     CHICORA RD",BUTLER,16001
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353692272,0,FINC,"216 Home Ave",Butler,16001
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353696388,0,FI,"460 COLLIER RD",MERCER,16137
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353704267,0,FINC,"145  STATE ROUTE 208",PULASKI,16143
03/11/26,PAASB20,03/11/26,ASOFFICE20260311,353715185,0,FI,"2773  MARR RD",PULASKI,16143
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353607444,0,E3RNN,"1451 FLEMING RD",BURLINGTON,26710
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353607505,0,E3RNN,"60 OLD ORCHARD DR",KEYSER,26726
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353615047,0,FINT,"8922 Carpers Pike","Yellow Spring",26865
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353665660,0,E3RNN,"359 OAK RIDGE LN",RIDGELEY,26753
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353668978,0,FINT,"71  SIOUX LANE",KEYSER,26726
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353676529,0,FIB,"6340    CACAPON RD","GREAT CACAPON",25422
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353680042,0,FI,"27 A St",Keyser,26726
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353680285,0,FI,"190  RHONDA DR","FORT ASHBY",26719
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353681565,0,FI,"793 Greenwood Dr",Springfield,26763
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353682604,0,FI,"265  HOOD HOLLOW RD",POINTS,25437
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353682971,0,FI,"295 Halde St",Keyser,26726
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353683451,0,FI,"0  FOXALL STREET","WILEY FORD",26767
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353684027,0,FI,"455 W Gravel Ln",Romney,26757
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353684036,0,FI,"121 Midvale Dr",Augusta,26704
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353684625,0,FINT,"723 Amberwood Ln","Great Cacapon",25422
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353706625,0,E3RNN,"669 POSEY HOLLOW RD","BERKELEY SPGS",25411
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353712245,0,E3RNN,"96 FLOSWAY LN","BERKELEY SPGS",25411
03/11/26,WVASB02,03/11/26,ASOFFICE20260311,353733204,0,FII,"126  MCTAGGART ESTATES LN",RIDGELEY,26753
03/11/26,WVASB02A,03/11/26,ASOFFICE20260311,353544492,0,FI,"110  OLYMPUS RD","CHARLES TOWN",25414
03/11/26,WVASB02A,03/11/26,ASOFFICE20260311,353564952,0,FII,"187  HUNTFIELD LN","CHARLES TOWN",25414
